Ensembl ID	shares_CDS_and_UTR_with_OTTT ID
ENSG00000215126	OTTHUMT00000143848
ENSG00000215126	OTTHUMT00000143851
ENSG00000215131	OTTHUMT00000346319
ENSG00000215162	OTTHUMT00000057035
ENSG00000215183	OTTHUMT00000052384
ENSG00000215186	OTTHUMT00000257474
ENSG00000215187	OTTHUMT00000336563
ENSG00000215187	OTTHUMT00000336564
ENSG00000215193	OTTHUMT00000314644
ENSG00000215193	OTTHUMT00000314645
ENSG00000215196	OTTHUMT00000253713
ENSG00000215203	OTTHUMT00000360576
ENSG00000215217	OTTHUMT00000366322
ENSG00000215218	OTTHUMT00000365717
ENSG00000215251	OTTHUMT00000077701
ENSG00000215252	OTTHUMT00000251739
ENSG00000215262	OTTHUMT00000376631
ENSG00000215269	ENST00000445148
ENSG00000215269	OTTHUMT00000060832
ENSG00000215274	OTTHUMT00000060816
ENSG00000215301	OTTHUMT00000056253
ENSG00000215305	OTTHUMT00000077658
ENSG00000215305	OTTHUMT00000077660
ENSG00000215343	OTTHUMT00000383411
ENSG00000215356	OTTHUMT00000383804
ENSG00000215375	OTTHUMT00000358570
ENSG00000215386	OTTHUMT00000158030
ENSG00000215386	OTTHUMT00000158034
ENSG00000215397	OTTHUMT00000253383
ENSG00000215403	OTTHUMT00000318811
ENSG00000215424	OTTHUMT00000207294
ENSG00000215424	OTTHUMT00000207296
ENSG00000215440	OTTHUMT00000080402
ENSG00000215440	OTTHUMT00000394380
ENSG00000215454	OTTHUMT00000128045
ENSG00000215455	OTTHUMT00000128030
ENSG00000215458	OTTHUMT00000195677
ENSG00000215475	OTTHUMT00000044788
ENSG00000215512	OTTHUMT00000373635
ENSG00000215545	OTTHUMT00000354403
ENSG00000215547	OTTHUMT00000354402
ENSG00000215560	OTTHUMT00000101917
ENSG00000215568	OTTHUMT00000315426
ENSG00000215580	OTTHUMT00000088801
ENSG00000215595	OTTHUMT00000251531
ENSG00000215612	OTTHUMT00000359147
ENSG00000215695	OTTHUMT00000145500
ENSG00000215704	OTTHUMT00000006448
ENSG00000215712	OTTHUMT00000042837
ENSG00000215717	OTTHUMT00000100611
ENSG00000215784	OTTHUMT00000158589
ENSG00000215788	OTTHUMT00000002259
ENSG00000215788	OTTHUMT00000002260
ENSG00000215788	OTTHUMT00000002262
ENSG00000215788	OTTHUMT00000366679
ENSG00000215788	OTTHUMT00000366680
ENSG00000215788	OTTHUMT00000366681
ENSG00000215788	OTTHUMT00000366682
ENSG00000215788	OTTHUMT00000366684
ENSG00000215790	OTTHUMT00000002210
ENSG00000215845	OTTHUMT00000077077
ENSG00000215845	OTTHUMT00000077079
ENSG00000215845	OTTHUMT00000077080
ENSG00000215853	OTTHUMT00000333867
ENSG00000215861	OTTHUMT00000170863
ENSG00000215866	OTTHUMT00000033258
ENSG00000215897	OTTHUMT00000392986
ENSG00000215908	OTTHUMT00000092783
ENSG00000215915	OTTHUMT00000001279
ENSG00000216649	OTTHUMT00000060830
ENSG00000216863	OTTHUMT00000280396
ENSG00000216937	OTTHUMT00000047490
ENSG00000217128	OTTHUMT00000370077
ENSG00000217128	OTTHUMT00000370079
ENSG00000217236	OTTHUMT00000317878
ENSG00000217442	OTTHUMT00000317660
ENSG00000217555	OTTHUMT00000268816
ENSG00000217555	OTTHUMT00000268817
ENSG00000217555	OTTHUMT00000268818
ENSG00000217555	OTTHUMT00000268819
ENSG00000217555	OTTHUMT00000393188
ENSG00000217576	OTTHUMT00000045054
ENSG00000217930	OTTHUMT00000251629
ENSG00000218175	OTTHUMT00000339667
ENSG00000218227	OTTHUMT00000349919
ENSG00000218803	OTTHUMT00000041812
ENSG00000218839	OTTHUMT00000051450
ENSG00000219073	OTTHUMT00000007797
ENSG00000219435	OTTHUMT00000401147
ENSG00000219438	OTTHUMT00000317502
ENSG00000219438	OTTHUMT00000317504
ENSG00000219438	OTTHUMT00000317508
ENSG00000219607	OTTHUMT00000039740
ENSG00000220201	OTTHUMT00000325278
ENSG00000220205	OTTHUMT00000317118
ENSG00000221813	OTTHUMT00000349566
ENSG00000221818	OTTHUMT00000375886
ENSG00000221818	OTTHUMT00000375887
ENSG00000221821	OTTHUMT00000346635
ENSG00000221823	OTTHUMT00000326765
ENSG00000221826	OTTHUMT00000321423
ENSG00000221829	OTTHUMT00000052269
ENSG00000221834	OTTHUMT00000350806
ENSG00000221836	OTTHUMT00000349986
ENSG00000221837	OTTHUMT00000128040
ENSG00000221838	OTTHUMT00000336772
ENSG00000221838	OTTHUMT00000336911
ENSG00000221840	OTTHUMT00000391399
ENSG00000221843	OTTHUMT00000353292
ENSG00000221845	OTTHUMT00000340616
ENSG00000221852	OTTHUMT00000257691
ENSG00000221855	OTTHUMT00000342149
ENSG00000221858	OTTHUMT00000349969
ENSG00000221859	OTTHUMT00000128034
ENSG00000221864	OTTHUMT00000128039
ENSG00000221866	ENST00000321063
ENSG00000221866	OTTHUMT00000338422
ENSG00000221866	OTTHUMT00000338495
ENSG00000221866	OTTHUMT00000338496
ENSG00000221867	OTTHUMT00000058744
ENSG00000221869	OTTHUMT00000368448
ENSG00000221870	OTTHUMT00000356465
ENSG00000221874	OTTHUMT00000396131
ENSG00000221878	OTTHUMT00000321431
ENSG00000221880	OTTHUMT00000257687
ENSG00000221883	OTTHUMT00000345247
ENSG00000221886	OTTHUMT00000374143
ENSG00000221887	OTTHUMT00000134010
ENSG00000221888	OTTHUMT00000096855
ENSG00000221909	OTTHUMT00000345467
ENSG00000221910	OTTHUMT00000349570
ENSG00000221914	OTTHUMT00000375954
ENSG00000221914	OTTHUMT00000375955
ENSG00000221923	OTTHUMT00000397374
ENSG00000221926	OTTHUMT00000130700
ENSG00000221926	OTTHUMT00000130701
ENSG00000221931	OTTHUMT00000387436
ENSG00000221933	OTTHUMT00000350000
ENSG00000221937	OTTHUMT00000327097
ENSG00000221938	OTTHUMT00000349980
ENSG00000221944	OTTHUMT00000257037
ENSG00000221947	OTTHUMT00000378752
ENSG00000221953	OTTHUMT00000382614
ENSG00000221954	OTTHUMT00000391104
ENSG00000221955	OTTHUMT00000355711
ENSG00000221955	OTTHUMT00000355870
ENSG00000221962	OTTHUMT00000356703
ENSG00000221963	OTTHUMT00000319081
ENSG00000221968	OTTHUMT00000394836
ENSG00000221970	OTTHUMT00000349985
ENSG00000221977	OTTHUMT00000401874
ENSG00000221978	OTTHUMT00000008146
ENSG00000221978	OTTHUMT00000008147
ENSG00000221978	OTTHUMT00000008150
ENSG00000221978	OTTHUMT00000367142
ENSG00000221986	OTTHUMT00000033197
ENSG00000221988	ENST00000324816
ENSG00000221988	OTTHUMT00000076548
ENSG00000221988	OTTHUMT00000076550
ENSG00000221988	OTTHUMT00000076552
ENSG00000221989	OTTHUMT00000349978
ENSG00000221990	OTTHUMT00000368033
ENSG00000221994	OTTHUMT00000327254
ENSG00000221996	OTTHUMT00000334449
ENSG00000222004	OTTHUMT00000328272
ENSG00000222011	OTTHUMT00000334053
ENSG00000222011	OTTHUMT00000349482
ENSG00000222014	OTTHUMT00000331384
ENSG00000222019	OTTHUMT00000336118
ENSG00000222033	OTTHUMT00000333672
ENSG00000222040	OTTHUMT00000334990
ENSG00000222046	OTTHUMT00000328293
ENSG00000223414	OTTHUMT00000043035
ENSG00000223443	OTTHUMT00000383303
ENSG00000223496	OTTHUMT00000268966
ENSG00000223501	OTTHUMT00000076598
ENSG00000223501	OTTHUMT00000076599
ENSG00000223510	OTTHUMT00000252853
ENSG00000223526	OTTHUMT00000019511
ENSG00000223535	OTTHUMT00000383791
ENSG00000223547	OTTHUMT00000344086
ENSG00000223572	OTTHUMT00000133135
ENSG00000223572	OTTHUMT00000133136
ENSG00000223573	OTTHUMT00000317918
ENSG00000223579	OTTHUMT00000319604
ENSG00000223609	OTTHUMT00000142970
ENSG00000223614	OTTHUMT00000344565
ENSG00000223638	OTTHUMT00000384184
ENSG00000223723	OTTHUMT00000060507
ENSG00000223803	OTTHUMT00000344485
ENSG00000223804	OTTHUMT00000037956
ENSG00000223865	OTTHUMT00000076106
ENSG00000223959	OTTHUMT00000272876
ENSG00000223959	OTTHUMT00000316791
ENSG00000223959	OTTHUMT00000316799
ENSG00000224032	OTTHUMT00000250735
ENSG00000224051	OTTHUMT00000008742
ENSG00000224089	OTTHUMT00000058122
ENSG00000224183	OTTHUMT00000009671
ENSG00000224201	OTTHUMT00000060939
ENSG00000224226	OTTHUMT00000256087
ENSG00000224287	OTTHUMT00000131002
ENSG00000224309	OTTHUMT00000157560
ENSG00000224389	OTTHUMT00000076368
ENSG00000224440	OTTHUMT00000058639
ENSG00000224510	OTTHUMT00000044868
ENSG00000224531	OTTHUMT00000039851
ENSG00000224586	OTTHUMT00000043672
ENSG00000224586	OTTHUMT00000354292
ENSG00000224652	OTTHUMT00000341345
ENSG00000224659	OTTHUMT00000060817
ENSG00000224689	OTTHUMT00000396725
ENSG00000224710	OTTHUMT00000383790
ENSG00000224837	OTTHUMT00000083674
ENSG00000224854	OTTHUMT00000051923
ENSG00000224870	OTTHUMT00000099684
ENSG00000224971	OTTHUMT00000343095
ENSG00000224982	OTTHUMT00000401684
ENSG00000225022	OTTHUMT00000077853
ENSG00000225067	OTTHUMT00000350064
ENSG00000225151	OTTHUMT00000257498
ENSG00000225210	OTTHUMT00000317885
ENSG00000225327	OTTHUMT00000383809
ENSG00000225402	OTTHUMT00000326755
ENSG00000225556	OTTHUMT00000393778
ENSG00000225678	OTTHUMT00000398071
ENSG00000225684	OTTHUMT00000053705
ENSG00000225697	OTTHUMT00000345037
ENSG00000225697	OTTHUMT00000345040
ENSG00000225697	OTTHUMT00000345041
ENSG00000225697	OTTHUMT00000345042
ENSG00000225697	OTTHUMT00000345045
ENSG00000225781	OTTHUMT00000350860
ENSG00000225828	OTTHUMT00000020319
ENSG00000225830	OTTHUMT00000047990
ENSG00000225830	OTTHUMT00000367745
ENSG00000225855	OTTHUMT00000039075
ENSG00000225860	OTTHUMT00000368659
ENSG00000225899	OTTHUMT00000051179
ENSG00000225921	OTTHUMT00000039904
ENSG00000225946	OTTHUMT00000347240
ENSG00000225946	OTTHUMT00000347241
ENSG00000225953	OTTHUMT00000335368
ENSG00000225968	OTTHUMT00000322893
ENSG00000226023	OTTHUMT00000058129
ENSG00000226131	OTTHUMT00000333981
ENSG00000226259	ENST00000412385
ENSG00000226259	OTTHUMT00000368738
ENSG00000226259	OTTHUMT00000396209
ENSG00000226288	OTTHUMT00000385946
ENSG00000226314	OTTHUMT00000040181
ENSG00000226372	OTTHUMT00000056150
ENSG00000226415	OTTHUMT00000026503
ENSG00000226439	OTTHUMT00000348944
ENSG00000226479	OTTHUMT00000335069
ENSG00000226516	OTTHUMT00000109026
ENSG00000226600	OTTHUMT00000058132
ENSG00000226763	OTTHUMT00000384398
ENSG00000226777	ENST00000429431
ENSG00000226784	OTTHUMT00000128371
ENSG00000226907	OTTHUMT00000058446
ENSG00000226907	OTTHUMT00000058447
ENSG00000226929	OTTHUMT00000058123
ENSG00000226941	ENST00000414629
ENSG00000226941	OTTHUMT00000101937
ENSG00000226979	OTTHUMT00000076237
ENSG00000226979	OTTHUMT00000259097
ENSG00000227057	OTTHUMT00000076382
ENSG00000227189	OTTHUMT00000239196
ENSG00000227234	OTTHUMT00000058588
ENSG00000227456	OTTHUMT00000194069
ENSG00000227468	OTTHUMT00000074646
ENSG00000227468	OTTHUMT00000074649
ENSG00000227471	OTTHUMT00000339726
ENSG00000227487	OTTHUMT00000395472
ENSG00000227488	OTTHUMT00000060829
ENSG00000227500	OTTHUMT00000336209
ENSG00000227500	OTTHUMT00000336211
ENSG00000227507	OTTHUMT00000076239
ENSG00000227507	OTTHUMT00000076240
ENSG00000227615	OTTHUMT00000350948
ENSG00000227729	OTTHUMT00000328331
ENSG00000227802	OTTHUMT00000130638
ENSG00000227814	OTTHUMT00000058026
ENSG00000227953	OTTHUMT00000097517
ENSG00000228034	OTTHUMT00000333757
ENSG00000228049	OTTHUMT00000317915
ENSG00000228083	OTTHUMT00000051894
ENSG00000228198	OTTHUMT00000097355
ENSG00000228212	OTTHUMT00000367079
ENSG00000228224	OTTHUMT00000380521
ENSG00000228278	OTTHUMT00000055432
ENSG00000228285	OTTHUMT00000076220
ENSG00000228300	OTTHUMT00000333049
ENSG00000228300	OTTHUMT00000333053
ENSG00000228315	OTTHUMT00000319696
ENSG00000228459	OTTHUMT00000055654
ENSG00000228474	OTTHUMT00000324704
ENSG00000228517	OTTHUMT00000058130
ENSG00000228570	OTTHUMT00000049007
ENSG00000228607	OTTHUMT00000398706
ENSG00000228623	OTTHUMT00000053704
ENSG00000228716	OTTHUMT00000369450
ENSG00000228716	OTTHUMT00000369452
ENSG00000228716	OTTHUMT00000369454
ENSG00000228727	ENST00000425424
ENSG00000228727	OTTHUMT00000076229
ENSG00000228727	OTTHUMT00000268181
ENSG00000228836	OTTHUMT00000058432
ENSG00000228927	OTTHUMT00000099505
ENSG00000228980	OTTHUMT00000353892
ENSG00000229107	OTTHUMT00000319958
ENSG00000229183	OTTHUMT00000397966
ENSG00000229237	OTTHUMT00000061179
ENSG00000229292	OTTHUMT00000384186
ENSG00000229314	OTTHUMT00000055426
ENSG00000229453	OTTHUMT00000346123
ENSG00000229637	OTTHUMT00000255115
ENSG00000229746	OTTHUMT00000128847
ENSG00000229809	OTTHUMT00000255544
ENSG00000229859	OTTHUMT00000397955
ENSG00000229972	OTTHUMT00000346576
ENSG00000230178	OTTHUMT00000367138
ENSG00000230195	OTTHUMT00000345504
ENSG00000230268	OTTHUMT00000348430
ENSG00000230301	OTTHUMT00000359111
ENSG00000230330	OTTHUMT00000133181
ENSG00000230347	OTTHUMT00000058131
ENSG00000230368	OTTHUMT00000007023
ENSG00000230453	OTTHUMT00000313729
ENSG00000230487	OTTHUMT00000322709
ENSG00000230513	OTTHUMT00000320386
ENSG00000230524	OTTHUMT00000337912
ENSG00000230567	OTTHUMT00000381894
ENSG00000230594	OTTHUMT00000058127
ENSG00000230657	OTTHUMT00000402309
ENSG00000230721	OTTHUMT00000028291
ENSG00000230797	OTTHUMT00000056025
ENSG00000230847	OTTHUMT00000369337
ENSG00000231006	OTTHUMT00000347588
ENSG00000231122	OTTHUMT00000047811
ENSG00000231192	OTTHUMT00000359100
ENSG00000231213	OTTHUMT00000355364
ENSG00000231213	OTTHUMT00000355365
ENSG00000231305	OTTHUMT00000357492
ENSG00000231500	OTTHUMT00000076059
ENSG00000231528	OTTHUMT00000053706
ENSG00000231609	OTTHUMT00000326729
ENSG00000231656	OTTHUMT00000383788
ENSG00000231782	OTTHUMT00000363866
ENSG00000231841	OTTHUMT00000365029
ENSG00000231850	ENST00000381725
ENSG00000231850	OTTHUMT00000144210
ENSG00000231852	OTTHUMT00000076093
ENSG00000231852	OTTHUMT00000268768
ENSG00000231861	OTTHUMT00000359020
ENSG00000231924	OTTHUMT00000321426
ENSG00000231924	OTTHUMT00000321427
ENSG00000231924	OTTHUMT00000321428
ENSG00000231924	OTTHUMT00000321429
ENSG00000231925	OTTHUMT00000076127
ENSG00000231925	OTTHUMT00000276425
ENSG00000232021	OTTHUMT00000363473
ENSG00000232024	OTTHUMT00000347596
ENSG00000232040	OTTHUMT00000043551
ENSG00000232059	OTTHUMT00000097173
ENSG00000232112	OTTHUMT00000344688
ENSG00000232119	OTTHUMT00000058110
ENSG00000232119	OTTHUMT00000058111
ENSG00000232125	OTTHUMT00000336799
ENSG00000232382	OTTHUMT00000359019
ENSG00000232407	OTTHUMT00000351646
ENSG00000232416	OTTHUMT00000280431
ENSG00000232417	OTTHUMT00000058438
ENSG00000232417	OTTHUMT00000058439
ENSG00000232478	OTTHUMT00000058428
ENSG00000232629	OTTHUMT00000276173
ENSG00000232654	OTTHUMT00000039665
ENSG00000232699	OTTHUMT00000041588
ENSG00000232773	OTTHUMT00000359610
ENSG00000232810	OTTHUMT00000076390
ENSG00000232859	OTTHUMT00000370714
ENSG00000232871	OTTHUMT00000336334
ENSG00000232948	OTTHUMT00000351999
ENSG00000232963	OTTHUMT00000347258
ENSG00000233050	OTTHUMT00000351890
ENSG00000233056	OTTHUMT00000195540
ENSG00000233101	OTTHUMT00000358243
ENSG00000233111	OTTHUMT00000052471
ENSG00000233224	OTTHUMT00000040162
ENSG00000233276	OTTHUMT00000346154
ENSG00000233295	OTTHUMT00000382713
ENSG00000233412	OTTHUMT00000359109
ENSG00000233421	OTTHUMT00000007045
ENSG00000233514	OTTHUMT00000026529
ENSG00000233608	OTTHUMT00000393081
ENSG00000233718	OTTHUMT00000095468
ENSG00000233788	OTTHUMT00000036962
ENSG00000233802	OTTHUMT00000395446
ENSG00000233803	OTTHUMT00000099490
ENSG00000233816	OTTHUMT00000051904
ENSG00000233822	OTTHUMT00000043840
ENSG00000233830	OTTHUMT00000327514
ENSG00000233837	OTTHUMT00000047677
ENSG00000233868	OTTHUMT00000331058
ENSG00000233966	OTTHUMT00000130710
ENSG00000233988	OTTHUMT00000325881
ENSG00000234062	OTTHUMT00000058514
ENSG00000234068	OTTHUMT00000056857
ENSG00000234124	OTTHUMT00000362615
ENSG00000234127	OTTHUMT00000253442
ENSG00000234224	OTTHUMT00000336960
ENSG00000234284	OTTHUMT00000374447
ENSG00000234336	OTTHUMT00000327758
ENSG00000234414	OTTHUMT00000101933
ENSG00000234492	OTTHUMT00000363482
ENSG00000234515	OTTHUMT00000076594
ENSG00000234545	OTTHUMT00000342062
ENSG00000234545	OTTHUMT00000342181
ENSG00000234545	OTTHUMT00000342182
ENSG00000234560	OTTHUMT00000387270
ENSG00000234602	OTTHUMT00000369710
ENSG00000234629	OTTHUMT00000352925
ENSG00000234734	OTTHUMT00000036952
ENSG00000234743	OTTHUMT00000049058
ENSG00000234745	OTTHUMT00000076280
ENSG00000234776	OTTHUMT00000392395
ENSG00000234790	OTTHUMT00000033257
ENSG00000234810	OTTHUMT00000022603
ENSG00000234829	OTTHUMT00000051896
ENSG00000234972	OTTHUMT00000256090
ENSG00000235049	OTTHUMT00000398243
ENSG00000235105	OTTHUMT00000021343
ENSG00000235109	OTTHUMT00000040186
ENSG00000235109	OTTHUMT00000346804
ENSG00000235109	OTTHUMT00000346805
ENSG00000235162	OTTHUMT00000316459
ENSG00000235169	OTTHUMT00000009742
ENSG00000235173	OTTHUMT00000382922
ENSG00000235249	OTTHUMT00000007999
ENSG00000235268	OTTHUMT00000396649
ENSG00000235444	OTTHUMT00000339547
ENSG00000235505	OTTHUMT00000387740
ENSG00000235568	OTTHUMT00000320541
ENSG00000235581	OTTHUMT00000345229
ENSG00000235604	OTTHUMT00000058587
ENSG00000235608	OTTHUMT00000359457
ENSG00000235631	OTTHUMT00000347424
ENSG00000235636	OTTHUMT00000056416
ENSG00000235699	OTTHUMT00000058638
ENSG00000235706	OTTHUMT00000316752
ENSG00000235718	OTTHUMT00000388355
ENSG00000235718	OTTHUMT00000388358
ENSG00000235812	OTTHUMT00000390451
ENSG00000235825	OTTHUMT00000383793
ENSG00000235863	OTTHUMT00000076162
ENSG00000235912	OTTHUMT00000009771
ENSG00000235942	OTTHUMT00000034661
ENSG00000236027	OTTHUMT00000386731
ENSG00000236032	OTTHUMT00000359112
ENSG00000236044	OTTHUMT00000045042
ENSG00000236104	OTTHUMT00000076183
ENSG00000236125	OTTHUMT00000318953
ENSG00000236126	OTTHUMT00000058126
ENSG00000236279	OTTHUMT00000380878
ENSG00000236287	OTTHUMT00000317691
ENSG00000236311	OTTHUMT00000049925
ENSG00000236334	OTTHUMT00000037969
ENSG00000236371	OTTHUMT00000058124
ENSG00000236398	OTTHUMT00000327090
ENSG00000236424	OTTHUMT00000099482
ENSG00000236446	OTTHUMT00000058121
ENSG00000236533	OTTHUMT00000325741
ENSG00000236609	OTTHUMT00000324169
ENSG00000236637	OTTHUMT00000051889
ENSG00000236660	OTTHUMT00000317229
ENSG00000236698	OTTHUMT00000007333
ENSG00000236699	OTTHUMT00000363877
ENSG00000236751	OTTHUMT00000056353
ENSG00000236761	OTTHUMT00000109220
ENSG00000236814	OTTHUMT00000378161
ENSG00000236882	OTTHUMT00000314058
ENSG00000236981	OTTHUMT00000387269
ENSG00000237009	OTTHUMT00000051555
ENSG00000237038	OTTHUMT00000383808
ENSG00000237094	OTTHUMT00000346880
ENSG00000237125	OTTHUMT00000362310
ENSG00000237125	OTTHUMT00000362325
ENSG00000237149	OTTHUMT00000048832
ENSG00000237187	OTTHUMT00000369867
ENSG00000237190	OTTHUMT00000251171
ENSG00000237190	OTTHUMT00000371547
ENSG00000237198	OTTHUMT00000037034
ENSG00000237289	OTTHUMT00000133147
ENSG00000237296	OTTHUMT00000345863
ENSG00000237296	OTTHUMT00000345864
ENSG00000237350	OTTHUMT00000360621
ENSG00000237353	OTTHUMT00000382865
ENSG00000237388	OTTHUMT00000390559
ENSG00000237441	OTTHUMT00000076098
ENSG00000237510	OTTHUMT00000338692
ENSG00000237515	OTTHUMT00000334564
ENSG00000237515	OTTHUMT00000334571
ENSG00000237541	OTTHUMT00000076179
ENSG00000237584	OTTHUMT00000058521
ENSG00000237597	OTTHUMT00000060818
ENSG00000237613	OTTHUMT00000002842
ENSG00000237649	OTTHUMT00000076417
ENSG00000237671	OTTHUMT00000060828
ENSG00000237693	OTTHUMT00000374648
ENSG00000237748	OTTHUMT00000056901
ENSG00000237763	OTTHUMT00000030304
ENSG00000237765	OTTHUMT00000360100
ENSG00000237787	OTTHUMT00000356570
ENSG00000237888	OTTHUMT00000255887
ENSG00000237941	OTTHUMT00000027530
ENSG00000237957	OTTHUMT00000058128
ENSG00000238072	OTTHUMT00000349423
ENSG00000238076	OTTHUMT00000039809
ENSG00000238105	OTTHUMT00000396441
ENSG00000238147	OTTHUMT00000350331
ENSG00000238227	OTTHUMT00000055043
ENSG00000238269	OTTHUMT00000056849
ENSG00000239264	OTTHUMT00000039792
ENSG00000239282	OTTHUMT00000320581
ENSG00000239305	OTTHUMT00000330041
ENSG00000239306	OTTHUMT00000277128
ENSG00000239306	OTTHUMT00000394030
ENSG00000239382	OTTHUMT00000109530
ENSG00000239388	OTTHUMT00000351447
ENSG00000239389	OTTHUMT00000335000
ENSG00000239435	OTTHUMT00000329122
ENSG00000239474	OTTHUMT00000255263
ENSG00000239590	OTTHUMT00000053936
ENSG00000239605	OTTHUMT00000250790
ENSG00000239672	OTTHUMT00000268662
ENSG00000239672	OTTHUMT00000268663
ENSG00000239697	OTTHUMT00000226951
ENSG00000239697	OTTHUMT00000268803
ENSG00000239713	OTTHUMT00000321219
ENSG00000239732	OTTHUMT00000350203
ENSG00000239779	OTTHUMT00000252221
ENSG00000239789	OTTHUMT00000251527
ENSG00000239815	OTTHUMT00000350803
ENSG00000239839	OTTHUMT00000206753
ENSG00000239857	OTTHUMT00000231930
ENSG00000239886	OTTHUMT00000257717
ENSG00000239887	OTTHUMT00000076793
ENSG00000239887	OTTHUMT00000382767
ENSG00000239900	OTTHUMT00000321386
ENSG00000239900	OTTHUMT00000321387
ENSG00000239961	OTTHUMT00000140229
ENSG00000239998	OTTHUMT00000140815
ENSG00000240021	OTTHUMT00000084917
ENSG00000240021	OTTHUMT00000084919
ENSG00000240021	OTTHUMT00000098170
ENSG00000240021	OTTHUMT00000098171
ENSG00000240038	OTTHUMT00000030318
ENSG00000240038	OTTHUMT00000030319
ENSG00000240053	OTTHUMT00000124389
ENSG00000240053	OTTHUMT00000335079
ENSG00000240065	OTTHUMT00000076624
ENSG00000240154	OTTHUMT00000082076
ENSG00000240156	OTTHUMT00000352249
ENSG00000240184	OTTHUMT00000251808
ENSG00000240207	OTTHUMT00000352354
ENSG00000240224	OTTHUMT00000130985
ENSG00000240230	OTTHUMT00000322812
ENSG00000240247	OTTHUMT00000313536
ENSG00000240257	ENST00000376176
ENSG00000240257	OTTHUMT00000144212
ENSG00000240303	OTTHUMT00000357279
ENSG00000240344	OTTHUMT00000256189
ENSG00000240344	OTTHUMT00000256190
ENSG00000240344	OTTHUMT00000336120
ENSG00000240386	OTTHUMT00000034523
ENSG00000240403	OTTHUMT00000141241
ENSG00000240432	OTTHUMT00000128228
ENSG00000240505	OTTHUMT00000131474
ENSG00000240563	OTTHUMT00000024688
ENSG00000240583	OTTHUMT00000215002
ENSG00000240583	OTTHUMT00000327968
ENSG00000240632	OTTHUMT00000052810
ENSG00000240632	OTTHUMT00000052812
ENSG00000240654	OTTHUMT00000044176
ENSG00000240682	OTTHUMT00000267856
ENSG00000240694	OTTHUMT00000375709
ENSG00000240747	OTTHUMT00000344234
ENSG00000240758	OTTHUMT00000349479
ENSG00000240764	OTTHUMT00000251819
ENSG00000240771	OTTHUMT00000326561
ENSG00000240771	OTTHUMT00000326566
ENSG00000240849	OTTHUMT00000080529
ENSG00000240849	OTTHUMT00000080535
ENSG00000240857	OTTHUMT00000207394
ENSG00000240871	OTTHUMT00000257686
ENSG00000240891	OTTHUMT00000354321
ENSG00000240891	OTTHUMT00000354322
ENSG00000240972	OTTHUMT00000320009
ENSG00000241014	OTTHUMT00000011545
ENSG00000241058	OTTHUMT00000047083
ENSG00000241106	OTTHUMT00000076439
ENSG00000241119	OTTHUMT00000130995
ENSG00000241123	OTTHUMT00000128042
ENSG00000241127	OTTHUMT00000250586
ENSG00000241128	OTTHUMT00000096864
ENSG00000241186	OTTHUMT00000257378
ENSG00000241207	OTTHUMT00000056478
ENSG00000241233	OTTHUMT00000127954
ENSG00000241258	OTTHUMT00000251697
ENSG00000241258	OTTHUMT00000345085
ENSG00000241258	OTTHUMT00000345086
ENSG00000241343	OTTHUMT00000057548
ENSG00000241360	OTTHUMT00000104105
ENSG00000241370	OTTHUMT00000076451
ENSG00000241370	OTTHUMT00000076452
ENSG00000241388	OTTHUMT00000402491
ENSG00000241399	OTTHUMT00000333760
ENSG00000241468	OTTHUMT00000336263
