EntrezGene	Ensembl
442186	ENSG00000204701
6389	ENSG00000073578
6388	ENSG00000132581
85027	ENSG00000256235
653781	ENSG00000222038
255631	ENSG00000171502
3663	ENSG00000128604
653784	ENSG00000173272
245940	ENSG00000232948
245940	ENSG00000233050
2124	ENSG00000185862
51441	ENSG00000198492
83939	ENSG00000144895
159013	ENSG00000185753
26258	ENSG00000104164
26259	ENSG00000174989
120534	ENSG00000152219
26254	ENSG00000188770
64175	ENSG00000117385
26257	ENSG00000136327
64172	ENSG00000128694
26253	ENSG00000166523
158062	ENSG00000204003
100506533	ENSG00000197511
84328	ENSG00000162441
80184	ENSG00000198707
80185	ENSG00000129696
401251	ENSG00000227074
401251	ENSG00000227861
401251	ENSG00000228727
401251	ENSG00000229176
401251	ENSG00000234951
401251	ENSG00000237918
284371	ENSG00000197608
9353	ENSG00000145147
80183	ENSG00000102445
353345	ENSG00000187037
100510333	ENSG00000131462
80740	ENSG00000204421
80740	ENSG00000206398
80740	ENSG00000228250
80740	ENSG00000228859
80740	ENSG00000235452
80740	ENSG00000235925
80740	ENSG00000236183
9289	ENSG00000205336
100130988	ENSG00000164500
79953	ENSG00000101463
375190	ENSG00000219626
1849	ENSG00000164086
1848	ENSG00000139318
79957	ENSG00000160781
79956	ENSG00000099219
79955	ENSG00000186862
79954	ENSG00000115761
1843	ENSG00000120129
1842	ENSG00000106823
79959	ENSG00000101624
1840	ENSG00000135144
1847	ENSG00000138166
1846	ENSG00000120875
1845	ENSG00000108861
1844	ENSG00000158050
3250	ENSG00000257017
4958	ENSG00000127083
100506634	ENSG00000232098
2169	ENSG00000145384
2168	ENSG00000163586
3251	ENSG00000165704
4952	ENSG00000122126
4953	ENSG00000115758
167127	ENSG00000168671
2166	ENSG00000117480
2161	ENSG00000131187
2160	ENSG00000088926
167691	ENSG00000135338
2162	ENSG00000124491
54497	ENSG00000008869
54496	ENSG00000132600
54495	ENSG00000166479
54494	ENSG00000180425
54492	ENSG00000214357
54491	ENSG00000145569
54490	ENSG00000135226
345651	ENSG00000169067
54499	ENSG00000143183
54498	ENSG00000088826
57621	ENSG00000181472
3298	ENSG00000025156
3299	ENSG00000102878
1908	ENSG00000124205
1909	ENSG00000151617
3294	ENSG00000086696
5136	ENSG00000115252
5134	ENSG00000071994
3290	ENSG00000117594
5132	ENSG00000116703
3292	ENSG00000108786
3293	ENSG00000130948
222662	ENSG00000197753
222663	ENSG00000146197
553158	ENSG00000241484
553158	ENSG00000248405
196383	ENSG00000150977
440243	ENSG00000197414
57097	ENSG00000111224
442868	ENSG00000183753
442868	ENSG00000183795
442868	ENSG00000185894
10072	ENSG00000254986
146395	ENSG00000169181
113675	ENSG00000139410
442862	ENSG00000169763
442862	ENSG00000169789
442862	ENSG00000169807
442862	ENSG00000172283
100294050	ENSG00000183169
442867	ENSG00000183753
442867	ENSG00000183795
442867	ENSG00000185894
57379	ENSG00000111732
196993	ENSG00000225362
285381	ENSG00000154813
285382	ENSG00000187068
112812	ENSG00000167807
54677	ENSG00000005469
57687	ENSG00000171724
54675	ENSG00000088766
54674	ENSG00000173114
100509620	ENSG00000165269
147372	ENSG00000183287
255798	ENSG00000214097
100507731	ENSG00000254556
8290	ENSG00000168148
347475	ENSG00000203952
84775	ENSG00000198182
9352	ENSG00000091164
165324	ENSG00000173960
343450	ENSG00000162687
284521	ENSG00000196071
5232	ENSG00000170950
284525	ENSG00000162753
143872	ENSG00000165895
254773	ENSG00000185674
133060	ENSG00000163982
148738	ENSG00000168509
2049	ENSG00000182580
254778	ENSG00000169085
2574	ENSG00000231850
2574	ENSG00000236249
285659	ENSG00000182613
132884	ENSG00000173040
255426	ENSG00000146090
646508	ENSG00000189348
2044	ENSG00000145242
100505705	ENSG00000256391
112724	ENSG00000160439
254827	ENSG00000177694
375287	ENSG00000184898
6891	ENSG00000204267
6891	ENSG00000206235
6891	ENSG00000206299
6891	ENSG00000223481
6891	ENSG00000225967
6891	ENSG00000228582
6891	ENSG00000232326
6890	ENSG00000168394
6890	ENSG00000206297
6890	ENSG00000224212
6890	ENSG00000226173
6890	ENSG00000227816
6890	ENSG00000230705
6890	ENSG00000232367
6892	ENSG00000206208
6892	ENSG00000231925
6895	ENSG00000139546
6894	ENSG00000059588
6897	ENSG00000113407
222256	ENSG00000128536
6899	ENSG00000184058
196996	ENSG00000175318
169693	ENSG00000181778
2571	ENSG00000128683
647042	ENSG00000205281
57805	ENSG00000158941
57804	ENSG00000175482
83752	ENSG00000102910
57801	ENSG00000188290
83755	ENSG00000213416
83756	ENSG00000169962
10904	ENSG00000166619
83758	ENSG00000139194
83759	ENSG00000173914
346288	ENSG00000154997
129025	ENSG00000169548
10907	ENSG00000141759
353274	ENSG00000185219
10906	ENSG00000135148
27181	ENSG00000105366
8295	ENSG00000196367
137902	ENSG00000147485
388886	ENSG00000178026
8568	ENSG00000160214
388551	ENSG00000213892
56344	ENSG00000105507
79786	ENSG00000135686
79784	ENSG00000105357
79785	ENSG00000111404
79782	ENSG00000114248
79783	ENSG00000175600
79780	ENSG00000149231
79781	ENSG00000132321
3035	ENSG00000170445
1271	ENSG00000122756
610	ENSG00000099822
611	ENSG00000128617
729767	ENSG00000213822
617	ENSG00000074582
79788	ENSG00000197497
1277	ENSG00000108821
8798	ENSG00000010219
8799	ENSG00000131779
100507249	ENSG00000250733
161198	ENSG00000176435
115098	ENSG00000007080
8243	ENSG00000072501
8792	ENSG00000141655
8793	ENSG00000173530
8794	ENSG00000173535
8795	ENSG00000120889
8796	ENSG00000136155
8797	ENSG00000104689
54329	ENSG00000164604
123228	ENSG00000166192
7044	ENSG00000143768
7047	ENSG00000163810
10880	ENSG00000148156
10205	ENSG00000149573
201254	ENSG00000169689
7041	ENSG00000140682
201255	ENSG00000169683
338755	ENSG00000188124
375759	ENSG00000179058
3336	ENSG00000115541
8427	ENSG00000170265
55188	ENSG00000111785
8425	ENSG00000090006
1496	ENSG00000066032
9121	ENSG00000170190
55182	ENSG00000187147
55183	ENSG00000080345
55180	ENSG00000140471
55181	ENSG00000167447
55186	ENSG00000114120
55187	ENSG00000048707
8428	ENSG00000102572
165140	ENSG00000162881
283677	ENSG00000183324
57565	ENSG00000197705
1499	ENSG00000168036
10659	ENSG00000048740
100526694	ENSG00000251349
144132	ENSG00000179532
29082	ENSG00000254505
100526693	ENSG00000250151
57563	ENSG00000145332
150946	ENSG00000157833
122553	ENSG00000182400
9839	ENSG00000169554
57560	ENSG00000068885
100293888	ENSG00000111704
7597	ENSG00000089775
7596	ENSG00000124459
9830	ENSG00000106785
57561	ENSG00000113369
7593	ENSG00000099326
9837	ENSG00000101003
221472	ENSG00000146192
441282	ENSG00000227471
23114	ENSG00000163531
9128	ENSG00000136875
219527	ENSG00000183908
55178	ENSG00000171861
23111	ENSG00000133104
89866	ENSG00000120341
23113	ENSG00000112659
89869	ENSG00000139151
29083	ENSG00000163607
126767	ENSG00000188984
23118	ENSG00000055208
23119	ENSG00000169635
151790	ENSG00000174776
374887	ENSG00000250067
142891	ENSG00000156671
374882	ENSG00000105518
139221	ENSG00000157502
131578	ENSG00000172061
10653	ENSG00000167642
129521	ENSG00000204640
128954	ENSG00000215568
57569	ENSG00000137727
221357	ENSG00000182793
284716	ENSG00000177181
4139	ENSG00000116141
55170	ENSG00000198890
54737	ENSG00000196199
441273	ENSG00000205238
4130	ENSG00000166963
4131	ENSG00000131711
4133	ENSG00000078018
4134	ENSG00000047849
4135	ENSG00000171533
4137	ENSG00000186868
5692	ENSG00000159377
5693	ENSG00000100804
3843	ENSG00000065150
5691	ENSG00000108294
3845	ENSG00000133703
5697	ENSG00000131096
5694	ENSG00000142507
5695	ENSG00000136930
3849	ENSG00000172867
3848	ENSG00000167768
5698	ENSG00000239836
5698	ENSG00000240065
5698	ENSG00000240118
5698	ENSG00000243067
5698	ENSG00000243594
151242	ENSG00000150722
79683	ENSG00000175048
151246	ENSG00000163535
256394	ENSG00000186910
22798	ENSG00000091128
56181	ENSG00000117640
56180	ENSG00000101928
22795	ENSG00000087303
22794	ENSG00000108349
22797	ENSG00000105967
22796	ENSG00000135775
79035	ENSG00000139579
145264	ENSG00000165953
400258	ENSG00000184601
124995	ENSG00000159111
124997	ENSG00000167716
90649	ENSG00000256229
55609	ENSG00000056277
92922	ENSG00000135736
204801	ENSG00000179873
55608	ENSG00000088448
93034	ENSG00000185013
93035	ENSG00000205038
148137	ENSG00000167595
54914	ENSG00000188352
253012	ENSG00000188175
403273	ENSG00000236032
100131244	ENSG00000230778
7916	ENSG00000204469
55230	ENSG00000085982
55605	ENSG00000139116
51751	ENSG00000131097
55233	ENSG00000114978
51209	ENSG00000123570
51208	ENSG00000066405
55236	ENSG00000033178
55237	ENSG00000133980
55238	ENSG00000103042
5961	ENSG00000112619
51207	ENSG00000079393
51206	ENSG00000088053
51201	ENSG00000104219
5965	ENSG00000004700
51203	ENSG00000137804
5967	ENSG00000115386
79892	ENSG00000197771
79893	ENSG00000005955
79893	ENSG00000256334
79890	ENSG00000100599
79891	ENSG00000083814
79896	ENSG00000185875
169966	ENSG00000174016
79894	ENSG00000171161
79895	ENSG00000104043
56987	ENSG00000114439
56986	ENSG00000104047
56985	ENSG00000170222
56984	ENSG00000128789
56983	ENSG00000163389
56981	ENSG00000019485
56980	ENSG00000170325
90952	ENSG00000149564
4548	ENSG00000116984
64699	ENSG00000160183
90956	ENSG00000133597
51382	ENSG00000100554
9189	ENSG00000214717
282973	ENSG00000188385
4541	ENSG00000198695
4540	ENSG00000198786
4543	ENSG00000168412
4542	ENSG00000142347
4544	ENSG00000134640
4547	ENSG00000138823
5371	ENSG00000140464
57589	ENSG00000107036
252884	ENSG00000186496
128506	ENSG00000149635
130026	ENSG00000163596
114799	ENSG00000141446
57580	ENSG00000124126
57582	ENSG00000107147
57583	ENSG00000146433
57584	ENSG00000107863
57585	ENSG00000007545
57586	ENSG00000019505
57587	ENSG00000164323
27316	ENSG00000147274
2048	ENSG00000133216
27314	ENSG00000137502
27315	ENSG00000148985
390195	ENSG00000176495
1073	ENSG00000165410
27319	ENSG00000180828
154215	ENSG00000188580
154214	ENSG00000146373
64342	ENSG00000118960
2597	ENSG00000111640
64344	ENSG00000124440
2591	ENSG00000115339
64430	ENSG00000126773
64431	ENSG00000075089
6280	ENSG00000163220
349334	ENSG00000184659
349334	ENSG00000204828
127069	ENSG00000184022
317762	ENSG00000205476
7275	ENSG00000166402
389072	ENSG00000178385
146760	ENSG00000185924
283248	ENSG00000167771
100132439	ENSG00000237198
54834	ENSG00000196505
1070	ENSG00000153140
374907	ENSG00000177191
643236	ENSG00000187783
26135	ENSG00000142864
286527	ENSG00000158164
6632	ENSG00000167088
163126	ENSG00000176396
80067	ENSG00000115827
100510144	ENSG00000204577
80063	ENSG00000166669
374900	ENSG00000198453
115106	ENSG00000152240
26136	ENSG00000135269
6046	ENSG00000204256
6046	ENSG00000215077
6046	ENSG00000234507
6046	ENSG00000235307
6047	ENSG00000063978
6045	ENSG00000121481
1071	ENSG00000087237
6048	ENSG00000183574
6048	ENSG00000204308
6048	ENSG00000223767
6048	ENSG00000225452
6048	ENSG00000227277
6048	ENSG00000228405
6048	ENSG00000228907
6049	ENSG00000127870
284217	ENSG00000101680
26130	ENSG00000165219
2622	ENSG00000141013
2623	ENSG00000102145
2620	ENSG00000148935
2621	ENSG00000183087
2626	ENSG00000136574
2627	ENSG00000141448
2624	ENSG00000179348
55280	ENSG00000095485
203413	ENSG00000204019
2628	ENSG00000171766
2629	ENSG00000177628
51250	ENSG00000130349
90379	ENSG00000132017
7351	ENSG00000175567
7350	ENSG00000109424
10019	ENSG00000111252
9581	ENSG00000138078
7355	ENSG00000102100
9587	ENSG00000124688
9584	ENSG00000131051
9585	ENSG00000138182
10013	ENSG00000094631
9235	ENSG00000008517
9588	ENSG00000117592
10010	ENSG00000136560
10017	ENSG00000137875
9231	ENSG00000151208
9232	ENSG00000164611
10014	ENSG00000108840
54805	ENSG00000148842
54806	ENSG00000135541
54807	ENSG00000083828
54800	ENSG00000114796
54801	ENSG00000147874
54802	ENSG00000043514
51255	ENSG00000168894
54808	ENSG00000141627
441871	ENSG00000204510
84181	ENSG00000124177
84182	ENSG00000106125
842	ENSG00000132906
653192	ENSG00000144015
339855	ENSG00000174611
84186	ENSG00000147905
84187	ENSG00000157600
84188	ENSG00000197601
100506055	ENSG00000182534
346689	ENSG00000188883
283927	ENSG00000140876
10277	ENSG00000130939
10276	ENSG00000173848
10274	ENSG00000118007
10273	ENSG00000103266
10272	ENSG00000070404
337960	ENSG00000240432
10270	ENSG00000105127
10279	ENSG00000112812
10278	ENSG00000100842
9058	ENSG00000007216
389124	ENSG00000214681
388969	ENSG00000168887
9050	ENSG00000152229
9051	ENSG00000140368
9052	ENSG00000013588
9053	ENSG00000135525
388960	ENSG00000187833
9055	ENSG00000198901
9056	ENSG00000155465
9057	ENSG00000103064
1968	ENSG00000130741
283209	ENSG00000165434
342371	ENSG00000224470
503542	ENSG00000203772
653220	ENSG00000183461
653220	ENSG00000204375
653220	ENSG00000204376
653220	ENSG00000204379
653220	ENSG00000204382
23284	ENSG00000150471
22898	ENSG00000105339
22899	ENSG00000198844
84364	ENSG00000149182
22893	ENSG00000140320
22890	ENSG00000126804
22891	ENSG00000138311
9356	ENSG00000197901
22897	ENSG00000110274
22894	ENSG00000083520
22895	ENSG00000089169
775	ENSG00000151067
774	ENSG00000148408
53353	ENSG00000168702
776	ENSG00000157388
771	ENSG00000074410
770	ENSG00000063180
773	ENSG00000141837
779	ENSG00000081248
778	ENSG00000102001
728379	ENSG00000228856
728379	ENSG00000229579
728379	ENSG00000230430
728379	ENSG00000231051
728379	ENSG00000231637
728379	ENSG00000232264
728379	ENSG00000233136
728379	ENSG00000235780
728379	ENSG00000248933
728379	ENSG00000250745
5463	ENSG00000184271
2978	ENSG00000048545
2979	ENSG00000112599
72	ENSG00000163017
71	ENSG00000184009
70	ENSG00000159251
2972	ENSG00000185024
1501	ENSG00000169862
2971	ENSG00000122034
2976	ENSG00000115207
2977	ENSG00000152402
653489	ENSG00000153165
2975	ENSG00000077235
5362	ENSG00000076356
64866	ENSG00000163814
5360	ENSG00000100979
5361	ENSG00000114554
5366	ENSG00000141682
1046	ENSG00000131264
5364	ENSG00000164050
1044	ENSG00000113722
5368	ENSG00000168081
1048	ENSG00000105388
100287513	ENSG00000248933
219736	ENSG00000165730
79159	ENSG00000256872
79158	ENSG00000111670
5093	ENSG00000169564
1506	ENSG00000141086
79153	ENSG00000102886
79152	ENSG00000103089
79157	ENSG00000092931
79156	ENSG00000166289
79155	ENSG00000168884
79154	ENSG00000108272
79154	ENSG00000256198
4303	ENSG00000184481
4302	ENSG00000108292
4301	ENSG00000130396
4300	ENSG00000171843
4306	ENSG00000151623
4308	ENSG00000134160
285521	ENSG00000163626
165186	ENSG00000189350
11051	ENSG00000167005
11052	ENSG00000111605
5094	ENSG00000197111
11054	ENSG00000060491
11055	ENSG00000042813
11056	ENSG00000141141
11057	ENSG00000140526
11059	ENSG00000123124
342900	ENSG00000213921
375318	ENSG00000184945
124535	ENSG00000176160
256144	ENSG00000176547
79334	ENSG00000130538
91775	ENSG00000144815
340168	ENSG00000203909
100509473	ENSG00000214866
3122	ENSG00000204287
3122	ENSG00000227993
390598	ENSG00000188779
3120	ENSG00000224305
3120	ENSG00000226165
3120	ENSG00000230675
3120	ENSG00000232629
346525	ENSG00000221858
3126	ENSG00000227357
3126	ENSG00000231021
3127	ENSG00000198502
256148	ENSG00000176555
3125	ENSG00000231679
8659	ENSG00000159423
8658	ENSG00000173273
1504	ENSG00000168925
120114	ENSG00000165323
8651	ENSG00000185338
8650	ENSG00000133961
8653	ENSG00000067048
57001	ENSG00000196636
8655	ENSG00000088986
8654	ENSG00000138735
521	ENSG00000169020
56965	ENSG00000137817
522	ENSG00000154723
56964	ENSG00000140527
221391	ENSG00000124818
221393	ENSG00000153294
523	ENSG00000114573
221395	ENSG00000069122
114571	ENSG00000149742
50964	ENSG00000167941
51564	ENSG00000061273
51566	ENSG00000102401
51567	ENSG00000111802
51560	ENSG00000154917
51561	ENSG00000110944
51562	ENSG00000151332
5754	ENSG00000112655
3449	ENSG00000147885
23567	ENSG00000113761
197370	ENSG00000169189
51569	ENSG00000120686
23563	ENSG00000135702
23562	ENSG00000159261
54913	ENSG00000178718
26292	ENSG00000214114
100532731	ENSG00000168283
25813	ENSG00000100347
861	ENSG00000159216
10614	ENSG00000186834
25817	ENSG00000219438
25816	ENSG00000145779
57099	ENSG00000169857
25814	ENSG00000130638
5198	ENSG00000178921
25819	ENSG00000151014
25818	ENSG00000167754
341019	ENSG00000188682
146722	ENSG00000186074
84749	ENSG00000135093
285525	ENSG00000177752
126402	ENSG00000160994
9315	ENSG00000134986
130814	ENSG00000162976
340895	ENSG00000204740
130367	ENSG00000163082
23660	ENSG00000196652
130813	ENSG00000150873
3440	ENSG00000188379
51692	ENSG00000119203
23308	ENSG00000160223
51690	ENSG00000130332
51691	ENSG00000128534
51696	ENSG00000112406
3443	ENSG00000120235
23301	ENSG00000115504
1230	ENSG00000163823
23303	ENSG00000197892
51699	ENSG00000111237
23305	ENSG00000164398
23304	ENSG00000024048
23307	ENSG00000119321
840	ENSG00000165806
125488	ENSG00000168234
1508	ENSG00000164733
100528032	ENSG00000213809
343413	ENSG00000181036
7434	ENSG00000106018
7436	ENSG00000147852
7430	ENSG00000092820
23028	ENSG00000004487
7432	ENSG00000146469
7433	ENSG00000114812
100128254	ENSG00000189348
2020	ENSG00000164778
100526739	ENSG00000175279
100526739	ENSG00000251503
7439	ENSG00000167995
4707	ENSG00000183648
93190	ENSG00000157330
731605	ENSG00000029363
54898	ENSG00000197977
4706	ENSG00000004779
344657	ENSG00000188306
4705	ENSG00000130414
100288470	ENSG00000223524
100288470	ENSG00000255940
6675	ENSG00000117143
6674	ENSG00000104450
6677	ENSG00000106304
6676	ENSG00000061656
6671	ENSG00000105866
6670	ENSG00000172845
259215	ENSG00000204424
259215	ENSG00000239741
259215	ENSG00000240008
259215	ENSG00000240957
259215	ENSG00000243003
6672	ENSG00000067066
4703	ENSG00000183091
80757	ENSG00000184986
6678	ENSG00000113140
2326	ENSG00000010932
84966	ENSG00000117154
84967	ENSG00000181817
9312	ENSG00000182674
389762	ENSG00000214929
84962	ENSG00000129474
653423	ENSG00000178287
84960	ENSG00000213213
84961	ENSG00000108306
131149	ENSG00000182447
4700	ENSG00000184983
4700	ENSG00000256106
84968	ENSG00000203902
84968	ENSG00000224201
84969	ENSG00000124191
50615	ENSG00000103522
5194	ENSG00000162928
50617	ENSG00000105929
50616	ENSG00000127318
50613	ENSG00000175520
10863	ENSG00000042980
10861	ENSG00000145217
50619	ENSG00000023892
10867	ENSG00000011105
10864	ENSG00000137204
10865	ENSG00000196843
9311	ENSG00000213199
152138	ENSG00000253548
63967	ENSG00000092853
3467	ENSG00000177047
100271927	ENSG00000170667
134701	ENSG00000203877
629	ENSG00000239754
629	ENSG00000241534
629	ENSG00000242335
629	ENSG00000243570
629	ENSG00000243649
9310	ENSG00000159917
154790	ENSG00000236279
118980	ENSG00000156398
9699	ENSG00000176406
5196	ENSG00000163737
26239	ENSG00000159455
147949	ENSG00000198440
344752	ENSG00000197953
344752	ENSG00000255705
26232	ENSG00000116661
26233	ENSG00000182325
26230	ENSG00000146426
26231	ENSG00000125122
26234	ENSG00000118564
26235	ENSG00000112234
128338	ENSG00000156171
84561	ENSG00000221955
54993	ENSG00000176371
1612	ENSG00000196730
25972	ENSG00000115446
1861	ENSG00000136827
25973	ENSG00000162396
3728	ENSG00000173801
1869	ENSG00000101412
11007	ENSG00000175602
3726	ENSG00000171223
3727	ENSG00000130522
3720	ENSG00000008083
408050	ENSG00000103226
219287	ENSG00000165566
79939	ENSG00000127526
4931	ENSG00000143748
4684	ENSG00000149294
4685	ENSG00000154654
4682	ENSG00000103274
4683	ENSG00000104320
4680	ENSG00000086548
4681	ENSG00000158747
79931	ENSG00000050730
4939	ENSG00000111335
79933	ENSG00000166317
25977	ENSG00000089818
79935	ENSG00000105219
79934	ENSG00000123815
4688	ENSG00000116701
4689	ENSG00000100365
57171	ENSG00000167130
6503	ENSG00000155926
2109	ENSG00000105379
57172	ENSG00000008118
57175	ENSG00000172725
57176	ENSG00000137411
57176	ENSG00000223494
57179	ENSG00000122203
57178	ENSG00000108175
2101	ENSG00000173153
2100	ENSG00000140009
2107	ENSG00000120705
219479	ENSG00000174942
403341	ENSG00000177125
400823	ENSG00000197520
5116	ENSG00000160299
5111	ENSG00000132646
5110	ENSG00000120265
84249	ENSG00000146005
54475	ENSG00000073536
54474	ENSG00000171431
54477	ENSG00000052126
54476	ENSG00000011275
54471	ENSG00000100335
5118	ENSG00000106333
54472	ENSG00000078902
116064	ENSG00000163428
170961	ENSG00000089847
5886	ENSG00000179262
1717	ENSG00000172893
122665	ENSG00000173431
122664	ENSG00000179636
116068	ENSG00000176018
116068	ENSG00000254085
7391	ENSG00000158773
